学校,官网,招生网
湖北艺术职业学院,http://www.artschool.com.cn,http://www.artschool.com.cn/hbarts/pagePubInfo-jyw
四川天一学院,http://www.tianyi.edu.cn/,
潞安职业技术学院,http://sxlazy.cen114.com,http://sxlazy.cen114.com/html/textpic_show.asp?p_i
昆明艺术职业学院,http://www.kmac.org.cn/,http://www.kmac.org.cn/v2Bigclass.asp?BigClassName
池州职业技术学院,http://www.czgz.cn,http://jyzs.czgz.cn/zsw/index.aspx
天津商务职业学院,http://tvic.tifert.edu.cn/,http://zhaojiu.tifert.edu.cn/
百色职业学院,http://www.bszyxy.com,http://www.bszyxy.com/channels/38.html
冀中职业学院,http://www.jzhxy.com,http://www.jzhxy.com/zsjy/zsxx.html
山西管理职业学院,http://www.sxglzyxy.com.cn,http://www.sxglzyxy.com.cn/Recruitment.aspx
山西体育职业学院,http://www.sxptc.com,http://www.sxptc.com/tylm/index.asp?lmid=96
阜阳科技职业学院,http://www.fky.net.cn,http://www.fky.net.cn/zsjy/
河南机电职业学院,http://www.hnjd.edu.cn/,http://yb.hnjd.edu.cn:8044/index.asp
安徽体育运动职业技术学院,http://www.ahty.net,http://www.ahty.net/SortHtml/1/List_5.html
首都经济贸易大学密云分校,http://www.jmdx-myfx.com,http://www.baidu.com/s?wd=首都经济贸易大学密云分校
北京经济管理职业学院,http://www.biem.edu.cn,http://www.biem.edu.cn/subindex.jsp?classcode=720
合肥共达职业技术学院,http://gdxy.hfut.edu.cn,http://gdxy.hfut.edu.cn/UserData/SortHtml/1/255659
柳州铁道职业技术学院,http://www.lztdzy.com,http://www.lztdzy.com/webui/zsjy/
云南体育运动职业技术学院,http://www.ynasc.com/,http://www.ynasc.com/Admissions.aspx
亳州职业技术学院,http://www.bzvtc.com,http://zsb.bzvtc.com/
安徽冶金科技职业学院,http://www.ahyky.com,http://www.mgedu.com.cn/subdepart/depart040/defaul
河南护理职业学院,http://www.hncedu.cn/,http://old.hncedu.cn/zsjy/
新疆教育学院,http://www.xjei.cn/,
辽宁政法职业学院,http://www.lacpj.com/,http://www.lacpj.com:81/zs/zs_Default.aspx
山西戏剧职业学院,http://www.shanxixjxy.com,http://www.shanxixjxy.com/Category_1128/Index.aspx
四川卫生康复职业学院,http://www.svchr.edu.cn/,http://www.sczghs.com/RecruitStudents.aspx
湖南有色金属职工大学,http://www.hnyszy.com.cn,http://www.baidu.com/s?wd=湖南有色金属职工大学
江苏建康职业学院,http://www.jssmu.edu.cn,http://www.jssmu.edu.cn/zsw/
铁岭卫生职业学院,http://www.lntlhc.com,http://www.lntlhc.com/channels/156.html
江苏建筑职业技术学院,http://www.jsjzi.edu.cn,http://zsb.jsjzi.edu.cn/
山西工商学院,http://www.sxtbu.net,http://www.sxtbu.net/zsb/index.asp
川北幼儿师范高等专科学校,http://www.cbyzsc.cn/,http://zsw.cbyzsc.net/zsjyw/
重庆幼儿师范高等专科学校,http://www.cqsxsf.com/,http://www.cqpec.com/
广东南方职业学院,http://www.jmyhu.com,http://www.gdnfu.com/a/zhaoshengjiuye/
北京艺术传媒职业学院,http://www.ymyu.com,http://www.bjamu.cn/http://www.bjamu.cn/
湖南高尔夫旅游职业学院,http://www.2823333.com,http://www.2823333.com/channels/281.html
河北轨道运输职业技术学院,http://www.hbgdys.cn/index.html,http://hbgdys.cn/a/zhaosheng/
宿迁泽达职业技术学院,http://www.zdct.cn,http://www.zdct.cn/zjc/index.asp
江西医学高等专科学校,http://www.sryx.cn,http://www.sryx.cn/Category_94/index_1.aspx
北京体育职业学院,http://www.bjtzhy.org,http://www.bjtzhy.org/publish/bjtzhy/116785/116786
黑龙江护理高等专科学校,http://www.hljhlgz.com,http://zs.hljhlgz.com/web/default.aspx
四川电影电视学院,http://www.scftvc.com,http://www.scftvc.com/index.php?lang=zj
山西传媒学院,http://www.arft.net,http://www.arft.net/zhaoshengjiuye/
郑州幼儿师范高等专科学校,http://www.zyedu.org/index.html,http://www.zyedu.org/html/zsjy/index.html
重庆交通职业学院,http://www.cqjky.com,http://www.cqjy.edu.cn/Manage/zsc.aspx?Typeid=23
辽宁工程职业学院,http://www.lngczyxy.com,http://www1.lngczyxy.com/113/
辽宁城市建设职业技术学院,http://www.lncjxy.com,http://www.lncjxy.com/jobs/jobsindex.aspx?jId=71
湖南高速铁路职业技术学院,http://www.htcrh.com,http://www.htcrh.com/zsjy/zs/index.html
徐州幼儿师范高等专科学校,http://www.xzyz.edu.cn,http://zs.xzyz.edu.cn/
河北环境工程学院,http://www.emcc.cn,
吉林省经济管理干部学院,http://www.jemcc.net,http://www.jemcc.net/admission/
北京交通运输职业学院,http://www.jtysxy.com,http://www.bjjtxx.com/viscms/jtxy/zhaoshengxinwen3
聊城教育学院,http://www.lcjyxy.com,http://www.baidu.com/s?wd=聊城教育学院
吉林科技职业技术学院,http://www.jilinkj.com,http://www.jilinkj.com/zhaosheng/index.aspx
西安铁路工程职工大学,http://www.xtzd.cn/,http://www.xtzd.cn/index.php?m=content&c=index
辽宁公安司法管理干部学院,http://www.lacpj.com,
绍兴职业技术学院,http://www.sxvtc.com,http://zsw.sxvtc.com/
洛阳职业技术学院,http://www.lyvtc.net/,http://www.lyvtc.net/site_zhaoshengwang/
河南化工职业学院,http://www.haict.edu.cn,
南京城市职业学院,http://www.ncc.edu.cn/,http://zjc.ncc.edu.cn/
襄阳职业技术学院,http://www.hbxytc.com/,http://zsjy.hbxytc.com/
北京工业大学通州分校,http://www.pcbjut.net,http://www.baidu.com/s?wd=北京工业大学通州分校
山西职工医学院,http://www.sxzgyxy.com/,http://www.sxzgyxy.cn/Story/
黎明职业大学,http://www.lmu.edu.cn,http://zsb.lmu.cn/
四川文化产业职业学院,http://www.scvcci.cn,http://zsw.scvcci.cn/
四川汽车职业技术学院,http://www.scavtc.com/,http://www.scavtc.com
沈阳北软信息职业技术学院,http://www.nsi-soft.com/nsi/,http://nsi-soft.com/nsi/index.php?m=content&c=
石家庄幼儿师范高等专科学校,http://www.sjzysgz.com,http://zsw.sjzysgz.com/
山东海事职业学院,http://www.sdm.net.cn,http://www.sdm.net.cn/zsxx/main.asp
北京北大方正软件职业技术学院,http://www.pfc.edu.cn,http://www.pfc.edu.cn:8080/zhaosheng/
山西省政法管理干部学院,http://www.sxzfxy.cn,http://www.sxzfxy.cn/other.aspx?p=1&id=30-32-1
广西卫生职业技术学院,http://www.gxwzy.com.cn/,http://www.gxwzy.com.cn/IndexColumn.aspx?ID=50
晋中师范高等专科学校,http://www.sxjzsf.cn,http://www.sxjzsf.cn/
廊坊卫生职业学院,http://www.lfwx.net,http://www.lfwx.net:8021/zsjy/default.html
武汉城市职业学院,http://www.whcvc.cn,http://www.whcvc.edu.cn/s/61/main.htm
安徽经济管理干部学院,http://www.ahsa.edu.cn,http://jwc.ahsa.edu.cn/zsxx/index.asp
北京卫生职业学院,http://www.bjwszyxy.com:81/www/index.jsp,
郑州黄河护理职业学院,http://s-179864.gotocdn.com/index.html,http://www.zyrnvc.com
襄阳汽车职业技术学院,http://www.xyqczy.com/,http://www.xyqczy.com/qcxy_list.asp?cid=20013
陕西工商职业学院,http://www.snbcedu.cn/,http://gszsjy.snbcedu.cn/
承德护理职业学院,http://zsks.cdcedu.cn/index.aspx,http://www.cdwx.cn/E_BigClass.asp?E_typeid=38&
浙江农业商贸职业学院,http://www.znszy.com/,http://zsjy.znszy.com/gxzs/
泉州幼儿师范高等专科学校,http://www.qzygz.net,http://www.qzys.net/listzsxx.asp?listid=83&lis
辽宁冶金职业技术学院,http://www.lnyj.net,http://www.lnyj.net/job/zsjy/
重庆经贸职业学院,http://www.cqvcet.com/,http://ygzs.cqvcet.com/
昆明卫生职业学院,http://www.kmhpc.net/,http://www.kmhpc.net/twoind/zsgz.php?id=7&cata
山西职业技术学院,http://www.sxzy.edu.cn,http://222.199.6.20/zsb/
湘潭教育学院,http://www.xtjyxy.com,http://www.hnxtjyxy.com/articleList.aspx?colID=22
西安海棠职业学院,http://www.xahtxy.cn,http://zs.xahtxy.cn/
石家庄财经职业学院,http://www.sjzcj.edu.cn/,http://www.sjzcj.edu.cn/Html/zhaoshengzixun/
吉林城市职业技术学院,http://www.jlcsxy.com/,http://zhaosheng.jlcsxy.com/
景德镇陶瓷职业技术学院,http://www.jcivt.com/,http://www.jcivt.com/test/index.asp
西安航空职工大学,http://www.sfygxy.com/,http://www.sfygxy.com/Simplified/news.asp
长沙教育学院,http://www.csjyxy.cn,http://www.csjyxy.cn/
运城护理职业学院,http://www.ychlxy.com/,http://www.ychlxy.com
四川三河职业学院,http://www.scshpc.com/,http://www.scshpc.com/cn/zsjy/zsw/
南昌教育学院,http://www.ncjyxy.cn,http://www.ncjyxy.cn/ZSW/ZSW.aspx
惠州卫生职业技术学院,http://www.hzwx.cn/,http://www.baidu.com/s?wd=惠州卫生职业技术学院
南昌职业学院,http://www.nczyxy.com,http://www.nczyxy.com/Zszl-10.html
共青科技职业学院,http://www.gqkj.com.cn/,http://www.gqkj.com.cn/index.php/cms/item-list-cat
广西经济管理干部学院,http://www.jgy.gx.cn,http://www1.jgy.gx.cn/jwxx/
皖西卫生职业学院,http://www.wxwsxy.cn,http://xsc.wxwsxy.cn/SortHtml/308/66248299317.html
吉林省教育学院,http://www.jledu.net,http://www.jlzjjy.cn/jyzd/
苏州工业园区服务外包职业学院,http://www.siso.edu.cn,http://zj.siso.edu.cn/zs/index.html
贵州工商职业学院,http://www.gzgszy.com/,http://www.gzgszy.com/zsw/
广东外语艺术职业学院,http://https://www.gtcfla.net/,
南京市农业专科学校,,
徐州生物工程职业技术学院,http://www.xzsw.net/,http://zs.xzsw.net/
福建幼儿师范高等专科学校,http://www.fjys.edu.cn/,http://www.fj61.net/Category_283/Index.aspx
合肥幼儿师范高等专科学校,,http://zsb.hfpec.edu.cn/
贵州职业技术学院,http://www.gzvti.com/,http://zjzx.gzvti.com/
长沙卫生职业学院,http://www.cswszy.com/,http://zsw.cswszy.com/
芜湖师范专科学校,,http://www.baidu.com/s?wd=芜湖师范专科学校
河北地质职工大学,http://www.dkyaolan.com,http://www.dkyaolan.com/zsjy/index.asp
重庆电信职业学院,http://www.cqtcedu.com,http://www.cqtcedu.com/specialindex.asp
河南艺术职业学院,http://www.hnyszyxy.net/,http://www.hnyszyxy.net/list.asp?classid=6
四川长江职业学院,http://www.sccvc.com,http://zsc.sccvc.com/
开封教育学院,http://www.kfie.cn,http://www.kfie.cn/View.aspx?classId=5
河北工程技术学院,http://www.hbcsxy.com,http://www.hbfsh.com/zhaos.php
哈尔滨市职工医学院,http://www.hrbszgyxy.com,http://www.hrbzgyxy.com/zsxx/index.asp
哈尔滨幼儿师范高等专科学校,,http://zs.hayouzhuan.com/
中国工程物理研究院职工工学院,http://www.caepit.net/,http://www.caepit.net/gxymain/gxy/zsxx/2014-06-12/
郑州城市职业学院,http://www.zcu.edu.cn,http://ao.zcu.edu.cn/Web/WebForm.aspx
延边职业技术学院,http://www.ybvtc.com/index.php,http://zhao.ybvtc.com/index.php
开封文化艺术职业学院,http://www.kfwyxy.edu.cn,http://218.198.151.37/
湖南外贸职业学院,http://www.hnwmxy.com,http://www.hnwmxy.com/recruit/
咸宁职业技术学院,http://www.xnec.cn/,http://www.xnec.cn/zb/
安阳幼儿师范高等专科学校,http://www.ayys.net.cn/,http://www.ayys.net.cn/Category_52/Index.aspx
陕西工运学院,http://www.sxgyxy.com/,http://zsjyw.sxgyxy.com/
石家庄职工大学,http://www.sjzzgdx.com/,http://www.sjzzgdx.com/News/2007071584.html
陕西航天职工大学,http://www.htzd.org/,http://www.htzd.org/list.php?catid=74
湖南食品药品职业学校,http://www.hnyyxx.net,
重庆公共运输职业学院,http://www.cqgyzy.com,http://www.cqgyzy.com/?pa=36
廊坊燕京职业技术学院,http://www.lfyjzjxy.com/,http://www.homihxj.com/
重庆艺术工程职业学院,http://www.cqysxy.com,http://www.cqysxy.com/17
重庆旅游职业学院,http://www.cqvit.com,http://ly.cnbanbao.cn/
郑州信息工程职业学院,http://www.zxxyedu.com/,http://www.zxxyedu.com/zhaosheng/
辽宁艺术职业学院,http://www.lnysxx.cn,http://www.baidu.com/s?wd=辽宁艺术职业学院
合肥科技职业学院,http://www.hfstu.cn/,http://www.hfstu.cn/zsxx/
阳泉师范高等专科学校,http://www.sxyqsz.cn,http://www.sxyqsz.cn/NewsMore.asp?D_CataId=A0005
江苏省青年管理干部学院,http://qgy.sdx.js.cn,http://qgy.sdx.js.cn/col/col4804/index.html
齐齐哈尔理工职业学院,http://www.qlgxy.com/,http://www.qlgxy.com
红河卫生职业学院,http://www.hhwx.org.cn/,http://www.hhwx.org.cn/zhaos.asp
江苏省省级机关管理干部学院,http://www.jsggy.net,http://www.jsggy.net/
云南旅游职业学院,http://www.ynslyxx.com/,http://www.ynctv.com/info.php?view.php?id=444&
西藏警官高等专科学校,http://www.tpa.net.cn,http://www.bwcuer.com/
黑龙江省政法管理干部学院,http://www.hljzfxy.cn,http://www.hljzfxy.cn:8010/cms/zsjz/index.htm
安徽汽车职业技术学院,http://www.jacedu.cn,http://www.jacedu.cn/index.php/zhaoshengxinxi.html
广东青年职业学院,http://www.gdylc.cn/,http://www.baidu.com/s?wd=广东青年职业学院
山西青年职业学院,http://www.sxqzy.cn/,http://www.sxqzy.cn/lanmuwendang1.htm?lanmuid=8500
贵州盛华职业学院,http://www.forerunnercollege.com/,http://www.forerunnercollege.com/AdmissionEnter.as
重庆电讯职业学院,http://www.cqdxxy.com.cn,http://www.cqdxxy.com.cn/RecrStudents/index.asp
赣州师范高等专科学校,http://www.gnjyxy.com,http://www.gnjyxy.com/zsjy/
西藏职业技术学院,http://www.xzgzy.cn/,http://www.xzgzy.cn/secondclass.php?label=employ
黄山职业技术学院,http://www.hszyxy.com,http://zsw.hszyxy.com/
西安电力机械制造公司机电学院,http://www.xdpxedu.com,
上海兴韦信息技术职业学院,http://www.shtopedu.com,
榆林职业技术学院,http://www.ylsmvtc.com/,http://www.yulinvtc.com.cn/zsw/
河北青年管理干部学院,http://www.hbqgy.cn,http://121.28.79.142:5008/Index.html
河北艺术职业学院,http://www.hebart.com/,http://www.baidu.com/s?wd=河北艺术职业学院
桐城师范高等专科学校,http://www.tcsfgz.com,http://zjc.tcsfgz.com/
重庆化工职业学院,http://www.cqhgzy.com,http://www.cqhgzy.com/zsc/
平顶山教育学院,http://www.pdsjyxy.com,http://www.pdsjyxy.com/zsjz1.asp
安徽粮食工程职业学院,http://www.ahlsxy.cn/,http://www.ahlsxy.cn/Html/list_160.html
重庆房地产职业学院,http://www.cqfdcxy.com/,http://183.64.83.3/
黑龙江农垦科技职业学院,http://www.nkkjxy.com,http://www.nkkjxy.com/zhaosheng/
福建教育学院,http://www.fjjyxy.com,http://www.fjjyxy.com/education/招生信息
陕西省建筑工程总公司职工大学,http://www.sjzdedu.com/,
广东创新科技职业学院,http://www.gdcxxy.net/,http://www.gdcxxy.net/zhaoshengjiuye/
闽江师范高等专科学校,http://www.fzjyxy.com/index.aspx,http://www.fzjyxy.com/index.aspx?pkId=5585
哈尔滨江南职业技术学院,http://www.13451.cn,http://www.13451.cn/zspd/
郑州商贸旅游职业学院,http://www.zzvcct.edu.cn,http://www.zzvcct.com/Html/List/List_2.html
西安飞机工业公司职工工学院,http://www.xfgxy.com.cn/,http://www.xfgxy.com.cn/zs.asp
明达职业技术学院,http://www.mdut.cn,
黑龙江农垦管理干部学院,http://www.nkgy.com,http://www.nkgy.com/nkgy2010/index.htm
山西同文职业技术学院,http://www.sxtwedu.com,http://zsjyc.sxtwedu.com/
兰州航空工业职工大学,http://www.lzavu.cn/,http://www.lzavu.cn/text.asp?fl=%D5%D0%C9%FA%B9%A4
广西现代职业技术学院,http://www.gxxd.net.cn,http://www.gxxd.net.cn/zsb/
安徽人口职业学院,http://www.ahrkxy.com/,http://zsw.ahrkxy.com/
满洲里俄语职业学院,http://www.ey.mzlxy.cn,http://ey.mzlxy.cn/article/nav_5_11.aspx
湖南航空工业职工工学院,http://www.Satcollege.com,http://www.baidu.com/s?wd=湖南航空工业职工工学院
南阳职业学院,http://www.nykcss.net,http://www.nyzyxy.com/zsjy/
广西科技职业学院,http://www.gxkjzy.com,http://www.gxkjzy.com/news.asp?classid=5
江西工商职业技术学院,http://www.jxgsxy.cn,http://www.jxgsxy.cn/Item/list.asp?id=351
云南外事外语职业学院,http://www.fafl.cn/,http://www.fafl.cn/index.php?m=content&c=index
滁州城市职业学院,http://www.czcvc.net,http://www.czcvc.net/zsjy/
长垣烹饪职业技术学院,http://www.cyprxy.com,http://www.cyprxy.net/Cindex
黑龙江省教育学院,http://www.hljy.cn,http://hljy.30edu.com/
赤峰工业职业技术学院,http://www.cfgy.cn,http://zsjyc.cfgy.cn/
安徽黄梅戏艺术职业学院,http://www.ahmxx.cn/index.php?c=main&a=index,http://www.ahmxx.cn/zhaosheng/
鹤壁汽车工程职业学院,http://www.hbqcxy.com/,http://www.hbqcxy.com/index.php/zhaoshengjiuye/zha
重庆安全技术职业学院,http://www.cqvist.net,http://sec.cqvist.net/zsjyc/
云南现代职业技术学院,http://www.ynxd.net.cn/Index.aspx,http://www.baidu.com/s?wd=云南现代职业技术学院
许昌电气职业学院,http://www.xcevc.cn,http://zsjy.xcevc.cn/zs/
广东信息工程职业学院,http://www.xxgcxy.cn/main.shtml,http://zs.xxgcxy.cn/
重庆轻工职业学院,http://www.cqivc.com,http://www.cqivc.com/Website/ZSJY/
云南城市建设职业学院,http://www.ynbm.com/,http://www.yncjxy.com/a/zs/
内蒙古能源职业学院,http://www.nmpower.cn,http://www.nmpower.cn/plus/list.php?tid=42
甘肃机电职业技术学院,http://www.gsjdxy.com,http://www.gsjdxy.com/zsxx/Index.html
安徽扬子职业技术学院,http://www.yangzixueyuan.com,http://www.yangzixueyuan.com/info.asp?base_id=5
第一拖拉机制造厂拖拉机学院,http://www.ytzjw.com,
宁夏防沙治沙职业技术学院,http://www.nxfszs.cn/zsjy/,http://www.nxfszs.cn/zsjy/
山西煤炭管理干部学院,http://www.sxmtxy.net,
荆州教育学院,http://www.jz100.net,http://www.jz100.net/zhaoshengjy/
大同煤炭职业技术学院,http://www.dtmtxy.cn,http://www.dtmtxy.cn/zs/index.asp
甘肃有色冶金职业技术学院,http://www.gsysyj.org/index.asp,
呼伦贝尔职业技术学院,http://www.hlbrzy.com,http://www.hlbrzy.com/zsxxw/index.asp
南华工商学院,http://www.nhic.edu.cn/2016/,
信阳涉外职业技术学院,http://www.xyswxy.com,http://www.xyswxy.com/Info_List.asp?ChannelID=1001
荆州理工职业学院,http://www.jzlg.cn,http://www.jzlg.cn/zs/
云南商务职业学院,http://www.yndantong.com/sxy.htm/,http://www.ynswxy.com/listzsjy.asp?id=188
白银矿冶职业技术学院,http://www.bymu.cn/,http://www.bymu.cn/list.asp?id=37
天津市工会管理干部学院,http://www.tjghxy.com/index.html,
广州东华职业学院,http://www.gzdhxy.com/,http://www.gzdhxy.com/html/zsjy/zsxx/
内蒙古工业职业学院,http://www.nmxuanyuan.cn,http://www.xmbgbx.com/
安徽长江职业学院,http://www.ahcjxy.com,http://www.ahcjxy.com/zs/index.asp
江西管理职业学院,http://www.Jxglzyxy.net,http://www.xbfkga.com/zhaoshengjiuye/
四川护理职业学院,http://www.cnsnvc.com/,http://www.baidu.com/s?wd=四川护理职业学院
阿拉善职业技术学院,http://www.alszyxy.cn,http://zsjyc.alszyxy.cn/
广东舞蹈戏剧职业学院,http://www.gdddc.edu.cn/,http://www.baidu.com/s?wd=广东舞蹈戏剧职业学院
武汉冶金管理干部学院,http://yjxy.zsxx.e21.edu.cn,http://zsxx.e21.cn/sqlimg/school_html_jt/2004_06_0
广东茂名幼儿师范专科学校,http://www.gdgzsf.cn,http://www.baidu.com/s?wd=广东茂名幼儿师范专科学校
四川西南航空职业学院,http://www.xnhkxy.edu.cn/Index.html,http://www.baidu.com/s?wd=四川西南航空职业学院
